,x,,,,,,
7951,10.25736563,,,,,,
7952,9.757703569,,,,,,
7953,10.41059078,,,,,,
7954,9.887917693,,,,,,
7955,12.59367928,,,,,,
7956,10.29904154,,,,,,
7957,6.495198752,,,,,,
7958,12.24393054,,,,,,
7959,11.17226981,,,,,,
7960,10.92914864,,,,,,
7961,12.50818888,,,,,,
7962,9.61805168,,,,,,
7963,6.646540814,,,,,,
7964,8.994804459,,,,,,
7965,9.17722974,,,,,,
7966,10.17666612,,,,,,
7967,13.58373473,,,,,,
7968,9.614058154,,,,,,
7969,12.05081595,,,,,,
7970,11.43930115,,,,,,
7971,11.68245838,,,,,,
7972,8.334836077,,,,,,
7973,9.788572934,,,,,,
7974,8.733776634,,,,,,
7975,10.62511473,,,,,,
7976,10.97863986,,,,,,
7977,12.07650134,,,,,,
7978,11.74065691,,,,,,
7979,11.36708908,,,,,,
7980,7.279499325,,,,,,
7981,8.584435808,,,,,,
7982,10.17049306,,,,,,
7983,10.18385382,,,,,,
7984,7.709804087,,,,,,
7985,10.90452723,,,,,,
7986,6.355165038,,,,,,
7987,7.729091571,,,,,,
7988,10.38674622,,,,,,
7989,10.25963821,,,,,,
7990,7.371205728,,,,,,
7991,9.718428018,,,,,,
7992,11.54342302,,,,,,
7993,3.873892188,,,,,,
7994,11.56989138,,,,,,
7995,10.59309942,,,,,,
7996,12.13757761,,,,,,
7997,12.37690377,,,,,,
7998,13.3517096,,,,,,
7999,8.455984847,,,,,,
8000,8.279579315,,,,,,
8001,7.759737327,,,,,,
8002,8.180951026,,,,,,
8003,8.850839601,,,,,,
8004,11.46215229,,,,,,
8005,7.525806368,,,,,,
8006,10.64739625,,,,,,
8007,9.450413472,,,,,,
8008,10.80054276,,,,,,
8009,6.719055188,,,,,,
8010,10.82079094,,,,,,
8011,7.848482913,,,,,,
8012,11.78093676,,,,,,
8013,6.154986877,,,,,,
8014,9.583250962,,,,,,
8015,13.62370364,,,,,,
8016,10.39468275,,,,,,
8017,6.270155962,,,,,,
8018,7.406358202,,,,,,
8019,9.721151551,,,,,,
8020,8.539528272,,,,,,
8021,5.698350138,,,,,,
8022,9.896955034,,,,,,
8023,8.26256255,,,,,,
8024,7.828587227,,,,,,
8025,10.71181643,,,,,,
8026,9.917117778,,,,,,
8027,7.007160013,,,,,,
8028,8.095596007,,,,,,
8029,6.817350515,,,,,,
8030,8.378603044,,,,,,
8031,10.07144096,,,,,,
8032,5.16007329,,,,,,
8033,9.507517907,,,,,,
8034,9.870870393,,,,,,
8035,9.197092405,,,,,,
8036,10.55618524,,,,,,
8037,8.530612039,,,,,,
8038,9.561223706,,,,,,
8039,8.412844152,,,,,,
8040,9.032737562,,,,,,
8041,9.057120248,,,,,,
8042,7.870528016,,,,,,
8043,10.12406901,,,,,,
8044,9.969885059,,,,,,
8045,9.542892695,,,,,,
8046,9.702641874,,,,,,
8047,13.23686978,,,,,,
8048,10.22148479,,,,,,
8049,5.901796943,,,,,,
8050,11.2437794,,,,,,
8051,9.678441363,,,,,,
8052,7.683191046,,,,,,
8053,11.09753137,,,,,,
8054,12.33667636,,,,,,
8055,4.771566602,,,,,,
8056,8.51485198,,,,,,
8057,7.421639318,,,,,,
8058,11.28732392,,,,,,
8059,10.18754278,,,,,,
8060,6.460784115,,,,,,
8061,9.136770884,,,,,,
8062,11.68360612,,,,,,
8063,10.58583172,,,,,,
8064,10.26371903,,,,,,
8065,9.435157139,,,,,,
8066,8.46158199,,,,,,
8067,6.305294509,,,,,,
8068,9.44736864,,,,,,
8069,9.253932553,,,,,,
8070,11.55142123,,,,,,
8071,10.67571942,,,,,,
8072,10.09468594,,,,,,
8073,7.249702481,,,,,,
8074,10.11411425,,,,,,
8075,9.308137048,,,,,,
8076,10.46963673,,,,,,
8077,11.53866458,,,,,,
8078,7.236650016,,,,,,
8079,9.744584239,,,,,,
8080,6.516488563,,,,,,
8081,11.9132967,,,,,,
8082,10.69612269,,,,,,
8083,5.85189263,,,,,,
8084,7.451574721,,,,,,
8085,8.789195365,,,,,,
8086,12.3059862,,,,,,
8087,11.86427812,,,,,,
8088,11.14720854,,,,,,
8089,7.031407524,,,,,,
8090,12.36445315,,,,,,
8091,7.103893486,,,,,,
8092,5.612543824,,,,,,
8093,9.458372768,,,,,,
8094,10.99705026,,,,,,
8095,12.13679975,,,,,,
8096,12.50360244,,,,,,
8097,7.12644074,,,,,,
8098,8.043716941,,,,,,
8099,8.41887614,,,,,,
8100,6.911739359,,,,,,
8101,9.136312061,,,,,,
8102,9.043192152,,,,,,
8103,6.815979354,,,,,,
8104,11.12440463,,,,,,
8105,8.556357634,,,,,,
8106,7.338701498,,,,,,
8107,9.499274981,,,,,,
8108,7.815660798,,,,,,
8109,6.01089396,,,,,,
8110,8.653420404,,,,,,
8111,11.75375853,,,,,,
8112,11.67029734,,,,,,
8113,7.926592902,,,,,,
8114,10.56879066,,,,,,
8115,12.02079544,,,,,,
8116,7.194389712,,,,,,
8117,9.375261081,,,,,,
8118,9.610387703,,,,,,
8119,6.376020676,,,,,,
8120,9.885369071,,,,,,
8121,12.54239678,,,,,,
8122,9.560284423,,,,,,
8123,6.243584221,,,,,,
8124,10.65739916,,,,,,
8125,12.52742551,,,,,,
8126,12.65684621,,,,,,
8127,11.09761553,,,,,,
8128,10.56639208,,,,,,
8129,5.399987111,,,,,,
8130,11.34209144,,,,,,
8131,8.321336497,,,,,,
8132,8.249628372,,,,,,
8133,7.051313084,,,,,,
8134,10.1379913,,,,,,
8135,10.42771649,,,,,,
8136,10.26882277,,,,,,
8137,11.00905862,,,,,,
8138,9.47100049,,,,,,
8139,12.17186492,,,,,,
8140,9.160210089,,,,,,
8141,8.237067774,,,,,,
8142,9.494529035,,,,,,
8143,8.356583085,,,,,,
8144,6.891022492,,,,,,
8145,8.276855907,,,,,,
8146,6.536646474,,,,,,
8147,5.674894599,,,,,,
8148,7.596593497,,,,,,
8149,8.447700957,,,,,,
8150,9.111178458,,,,,,
8151,7.812469699,,,,,,
8152,7.383692073,,,,,,
8153,10.92640096,,,,,,
8154,10.73305963,,,,,,
8155,6.78069151,,,,,,
8156,9.10278006,,,,,,
8157,9.959911092,,,,,,
8158,11.46516003,,,,,,
8159,6.821386026,,,,,,
8160,9.654250368,,,,,,
8161,7.386571427,,,,,,
8162,12.27220531,,,,,,
8163,4.789994626,,,,,,
8164,6.739026118,,,,,,
8165,11.28301644,,,,,,
8166,5.007352209,,,,,,
8167,6.955051106,,,,,,
8168,7.029086711,,,,,,
8169,6.794739969,,,,,,
8170,9.394397134,,,,,,
8171,3.896687432,,,,,,
8172,10.61551513,,,,,,
8173,7.633797944,,,,,,
8174,10.9071437,,,,,,
8175,8.496786395,,,,,,
8176,8.798708465,,,,,,
8177,8.662089138,,,,,,
8178,7.80920243,,,,,,
8179,9.6642652,,,,,,
8180,9.835031506,,,,,,
8181,7.407712267,,,,,,
8182,10.57725019,,,,,,
8183,8.174569415,,,,,,
8184,9.253751885,,,,,,
8185,11.39089026,,,,,,
8186,10.81017371,,,,,,
8187,7.266257427,,,,,,
8188,8.505107225,,,,,,
8189,9.756587672,,,,,,
8190,8.988340557,,,,,,
8191,13.23392746,,,,,,
8192,9.900279433,,,,,,
8193,7.386215804,,,,,,
8194,10.9423833,,,,,,
8195,9.066445867,,,,,,
8196,7.56579644,,,,,,
8197,11.30139836,,,,,,
8198,8.175792079,,,,,,
8199,7.497372389,,,,,,
8200,6.402885853,,,,,,
8201,12.18480253,,,,,,
8202,11.37281233,,,,,,
8203,10.20294062,,,,,,
8204,10.92192473,,,,,,
8205,8.508708836,,,,,,
8206,9.674353112,,,,,,
8207,7.164410711,,,,,,
8208,8.205249759,,,,,,
8209,11.14717545,,,,,,
8210,10.56511141,,,,,,
8211,8.436306677,,,,,,
8212,9.527548113,,,,,,
8213,8.162313251,,,,,,
8214,11.49112963,,,,,,
8215,8.719472733,,,,,,
8216,8.166755989,,,,,,
8217,7.18547402,,,,,,
8218,8.241822477,,,,,,
8219,7.072334536,,,,,,
8220,9.066163572,,,,,,
8221,12.93141111,,,,,,
8222,6.248139441,,,,,,
8223,10.8671636,,,,,,
8224,7.872082937,,,,,,
8225,11.57208279,,,,,,
8226,7.088431173,,,,,,
8227,9.116031765,,,,,,
8228,8.725965541,,,,,,
8229,9.806679657,,,,,,
8230,7.499616542,,,,,,
8231,10.57655736,,,,,,
8232,11.34102769,,,,,,
8233,10.15953017,,,,,,
8234,7.097156376,,,,,,
8235,9.983313947,,,,,,
8236,12.126373,,,,,,
8237,10.1641124,,,,,,
8238,7.138155442,,,,,,
8239,8.248329871,,,,,,
8240,10.92348683,,,,,,
8241,8.878079183,,,,,,
8242,10.40730855,,,,,,
8243,11.42439256,,,,,,
8244,8.435748245,,,,,,
8245,4.924770177,,,,,,
8246,8.897346068,,,,,,
8247,9.094330015,,,,,,
8248,10.45531015,,,,,,
8249,10.91107851,,,,,,
8250,7.903606976,,,,,,
8251,12.45672647,,,,,,
8252,12.16488053,,,,,,
8253,11.39691526,,,,,,
8254,8.085593203,,,,,,
8255,10.23932611,,,,,,
8256,9.449126087,,,,,,
8257,7.878683456,,,,,,
8258,4.225894573,,,,,,
8259,8.275574972,,,,,,
8260,11.62299764,,,,,,
8261,9.222688206,,,,,,
8262,9.700969744,,,,,,
8263,11.4556506,,,,,,
8264,9.177101029,,,,,,
8265,9.26748072,,,,,,
8266,8.01069131,,,,,,
8267,8.945449861,,,,,,
8268,5.626566215,,,,,,
8269,8.463372178,,,,,,
8270,10.70869536,,,,,,
8271,13.11667427,,,,,,
8272,11.56965617,,,,,,
8273,9.704145252,,,,,,
8274,8.763847843,,,,,,
8275,6.499945783,,,,,,
8276,4.64940552,,,,,,
8277,8.796218657,,,,,,
8278,8.555585125,,,,,,
8279,7.199067114,,,,,,
8280,9.05333639,,,,,,
8281,11.9862837,,,,,,
8282,11.40375518,,,,,,
8283,9.253134911,,,,,,
8284,9.241215536,,,,,,
8285,8.63460789,,,,,,
8286,9.778578922,,,,,,
8287,8.35069496,,,,,,
8288,12.40274222,,,,,,
8289,6.075345177,,,,,,
8290,10.99401495,,,,,,
8291,10.71008866,,,,,,
8292,11.69278565,,,,,,
8293,10.44456602,,,,,,
8294,9.076269497,,,,,,
8295,9.852868569,,,,,,
8296,8.108114032,,,,,,
8297,8.776025755,,,,,,
8298,8.839391312,,,,,,
8299,7.648284889,,,,,,
8300,9.345139839,,,,,,
8301,8.581264199,,,,,,
8302,11.43176535,,,,,,
8303,6.714837739,,,,,,
8304,6.257698099,,,,,,
8305,12.3359163,,,,,,
8306,10.2233457,,,,,,
8307,6.697491734,,,,,,
8308,6.988997989,,,,,,
8309,12.8962967,,,,,,
8310,6.77263645,,,,,,
8311,6.416651039,,,,,,
8312,9.116630746,,,,,,
8313,7.669799964,,,,,,
8314,1.735602724,,,,,,
8315,10.01223439,,,,,,
8316,11.87223636,,,,,,
8317,7.88776741,,,,,,
8318,9.629822794,,,,,,
8319,10.56413842,,,,,,
8320,10.48687294,,,,,,
8321,9.185882544,,,,,,
8322,9.704097217,,,,,,
8323,6.618446909,,,,,,
8324,9.882576036,,,,,,
8325,9.940309914,,,,,,
8326,6.267194047,,,,,,
8327,6.965844983,,,,,,
8328,8.17089614,,,,,,
8329,9.797508015,,,,,,
8330,8.82038001,,,,,,
8331,9.265254239,,,,,,
8332,11.14879692,,,,,,
8333,12.47411252,,,,,,
8334,6.908929719,,,,,,
8335,12.65260267,,,,,,
8336,7.540449977,,,,,,
8337,11.27576482,,,,,,
8338,10.969189,,,,,,
8339,12.28191902,,,,,,
8340,8.092653722,,,,,,
8341,10.3232013,,,,,,
8342,6.131887473,,,,,,
8343,9.06795734,,,,,,
8344,6.088181929,,,,,,
8345,4.86016077,,,,,,
8346,7.230592791,,,,,,
8347,8.76318975,,,,,,
8348,9.380903058,,,,,,
8349,11.2721983,,,,,,
8350,10.28680609,,,,,,
8351,4.826857552,,,,,,
8352,7.700319433,,,,,,
8353,13.01001969,,,,,,
8354,12.40682948,,,,,,
8355,7.865410568,,,,,,
8356,4.740112136,,,,,,
8357,5.961102873,,,,,,
8358,9.61348769,,,,,,
8359,12.85452897,,,,,,
8360,11.48468397,,,,,,
8361,10.34116226,,,,,,
8362,10.53037824,,,,,,
8363,12.08870469,,,,,,
8364,11.12042605,,,,,,
8365,13.32950819,,,,,,
8366,9.760376319,,,,,,
8367,11.62816143,,,,,,
8368,7.417591464,,,,,,
8369,5.630086071,,,,,,
8370,10.03443183,,,,,,
8371,11.87862229,,,,,,
8372,7.700431693,,,,,,
8373,10.90655808,,,,,,
8374,8.885475406,,,,,,
8375,8.004986481,,,,,,
8376,4.415910949,,,,,,
8377,7.910368656,,,,,,
8378,9.77692745,,,,,,
8379,8.814631036,,,,,,
8380,8.590486487,,,,,,
8381,10.15248989,,,,,,
8382,9.54076887,,,,,,
8383,5.520031842,,,,,,
8384,9.108106612,,,,,,
8385,7.487388496,,,,,,
8386,8.529415867,,,,,,
8387,11.64447321,,,,,,
8388,9.674538544,,,,,,
8389,7.724706831,,,,,,
8390,10.32194879,,,,,,
8391,8.393599366,,,,,,
8392,4.344494703,,,,,,
8393,10.15855598,,,,,,
8394,14.14716157,,,,,,
8395,7.852317174,,,,,,
8396,7.725705654,,,,,,
8397,11.10715312,,,,,,
8398,10.09822141,,,,,,
8399,8.969463479,,,,,,
8400,10.07218819,,,,,,
8401,11.10517884,,,,,,
8402,6.218753164,,,,,,
8403,6.138779139,,,,,,
8404,9.3299174,,,,,,
8405,9.629661039,,,,,,
8406,7.704406955,,,,,,
8407,10.3360036,,,,,,
8408,10.19615092,,,,,,
8409,9.54899569,,,,,,
8410,6.855197875,,,,,,
8411,8.958899215,,,,,,
8412,9.708112049,,,,,,
8413,11.54368843,,,,,,
8414,7.034861604,,,,,,
8415,8.782112447,,,,,,
8416,11.24858194,,,,,,
8417,11.5587754,,,,,,
8418,6.073022071,,,,,,
8419,8.789877066,,,,,,
8420,6.40718285,,,,,,
8421,13.21833422,,,,,,
8422,7.121655987,,,,,,
8423,8.933002684,,,,,,
8424,11.13732644,,,,,,
8425,7.295125138,,,,,,
8426,16.231377,,,,,,
8427,12.67054099,,,,,,
8428,11.6198402,,,,,,
8429,13.79942565,,,,,,
8430,11.00776687,,,,,,
8431,10.64542151,,,,,,
8432,9.478166838,,,,,,
8433,6.084002972,,,,,,
8434,11.57616231,,,,,,
8435,8.976131157,,,,,,
8436,10.26937402,,,,,,
8437,10.69509886,,,,,,
8438,5.09869352,,,,,,
8439,8.908338092,,,,,,
8440,9.167383423,,,,,,
8441,6.481123706,,,,,,
8442,9.006731957,,,,,,
8443,5.853929095,,,,,,
8444,9.332023066,,,,,,
8445,11.37375138,,,,,,
8446,7.693178969,,,,,,
8447,9.778457835,,,,,,
8448,13.01626695,,,,,,
8449,11.03718991,,,,,,
8450,8.349168984,,,,,,
8451,12.00680975,,,,,,
8452,7.333020689,,,,,,
8453,13.21580978,,,,,,
8454,6.926921218,,,,,,
8455,9.901192062,,,,,,
8456,12.40036104,,,,,,
8457,5.956930878,,,,,,
8458,10.0798868,,,,,,
8459,11.22546836,,,,,,
8460,8.921703139,,,,,,
8461,9.497357944,,,,,,
8462,11.97782013,,,,,,
8463,8.897338259,,,,,,
8464,9.694339788,,,,,,
8465,8.473549318,,,,,,
8466,13.26785631,,,,,,
8467,11.54763527,,,,,,
8468,9.815162271,,,,,,
8469,10.91365669,,,,,,
8470,4.750736455,,,,,,
8471,10.03617142,,,,,,
8472,10.63344465,,,,,,
8473,7.730009314,,,,,,
8474,9.150425631,,,,,,
8475,11.94768275,,,,,,
8476,9.137823952,,,,,,
8477,9.457012331,,,,,,
8478,9.374154627,,,,,,
8479,6.98851973,,,,,,
8480,11.86553783,,,,,,
8481,10.44838487,,,,,,
8482,7.911409529,,,,,,
8483,11.86529677,,,,,,
8484,9.817049633,,,,,,
8485,10.07255577,,,,,,
8486,11.36302813,,,,,,
8487,7.194768881,,,,,,
8488,9.302331581,,,,,,
8489,12.25655732,,,,,,
8490,9.479056108,,,,,,
8491,14.30497981,,,,,,
8492,10.76028488,,,,,,
8493,8.88650161,,,,,,
8494,9.71051021,,,,,,
8495,11.39176572,,,,,,
8496,8.3301014,,,,,,
8497,11.33311133,,,,,,
8498,10.8566851,,,,,,
8499,11.4728219,,,,,,
8500,14.53264789,,,,,,
8501,10.8327269,,,,,,
8502,11.84674961,,,,,,
8503,9.202725834,,,,,,
8504,9.715330465,,,,,,
8505,7.551253935,,,,,,
8506,12.41410623,,,,,,
8507,9.711765694,,,,,,
8508,4.775576962,,,,,,
8509,8.3301014,,,,,,
8510,9.89528871,,,,,,
8511,9.705575644,,,,,,
8512,7.245507117,,,,,,
8513,8.58407734,,,,,,
8514,8.011464171,,,,,,
8515,7.417783513,,,,,,
8516,9.449399712,,,,,,
8517,10.93710959,,,,,,
8518,7.652954556,,,,,,
8519,11.04598501,,,,,,
8520,11.28842738,,,,,,
8521,6.670224436,,,,,,
8522,10.64564652,,,,,,
8523,7.277284947,,,,,,
8524,5.629715994,,,,,,
8525,8.892139153,,,,,,
8526,10.96494452,,,,,,
8527,9.071608382,,,,,,
8528,10.75074153,,,,,,
8529,12.25398082,,,,,,
8530,7.479147813,,,,,,
8531,8.125250792,,,,,,
8532,9.244658165,,,,,,
8533,11.28353719,,,,,,
8534,6.784853722,,,,,,
8535,13.00985054,,,,,,
8536,11.49540819,,,,,,
8537,7.269211485,,,,,,
8538,10.86929516,,,,,,
8539,8.511282245,,,,,,
8540,7.138063162,,,,,,
8541,12.46716457,,,,,,
8542,6.787091655,,,,,,
8543,12.47009501,,,,,,
8544,8.494983838,,,,,,
8545,8.167820954,,,,,,
8546,10.98790666,,,,,,
8547,10.59890939,,,,,,
8548,9.261660451,,,,,,
8549,8.575725663,,,,,,
8550,10.21054286,,,,,,
8551,5.111389161,,,,,,
8552,10.17729005,,,,,,
8553,5.081777945,,,,,,
8554,7.118401348,,,,,,
8555,8.69126916,,,,,,
8556,8.211906441,,,,,,
8557,8.919546893,,,,,,
8558,10.87083871,,,,,,
8559,9.178886599,,,,,,
8560,9.230757377,,,,,,
8561,8.174693818,,,,,,
8562,11.86562425,,,,,,
8563,6.580125965,,,,,,
8564,10.22389923,,,,,,
8565,12.37495001,,,,,,
8566,11.05740164,,,,,,
8567,6.885191231,,,,,,
8568,10.39105014,,,,,,
8569,11.4024496,,,,,,
8570,10.92661077,,,,,,
8571,6.958617775,,,,,,
8572,11.03337396,,,,,,
8573,7.329989121,,,,,,
8574,7.820482843,,,,,,
8575,8.569931292,,,,,,
8576,7.364675049,,,,,,
8577,10.81264803,,,,,,
8578,9.688526744,,,,,,
8579,8.032059376,,,,,,
8580,9.323905571,,,,,,
8581,8.528033379,,,,,,
8582,7.266979055,,,,,,
8583,6.053313687,,,,,,
8584,7.891446507,,,,,,
8585,8.379126186,,,,,,
8586,10.45710848,,,,,,
8587,14.09667416,,,,,,
8588,13.71953227,,,,,,
8589,10.37076466,,,,,,
8590,6.266510633,,,,,,
8591,9.995718717,,,,,,
8592,10.86041677,,,,,,
8593,7.313115295,,,,,,
8594,9.868740637,,,,,,
8595,9.457532412,,,,,,
8596,10.01981404,,,,,,
8597,9.325290301,,,,,,
8598,12.12492079,,,,,,
8599,11.2327194,,,,,,
8600,12.77383699,,,,,,
8601,11.487161,,,,,,
8602,8.149112229,,,,,,
8603,11.32163848,,,,,,
8604,11.28051203,,,,,,
8605,7.679144676,,,,,,
8606,8.092638632,,,,,,
8607,8.487879807,,,,,,
8608,5.88088695,,,,,,
8609,11.09376571,,,,,,
8610,5.685646808,,,,,,
8611,11.05608923,,,,,,
8612,10.55523752,,,,,,
8613,7.161308286,,,,,,
8614,9.361572655,,,,,,
8615,6.591487148,,,,,,
8616,8.587999634,,,,,,
8617,10.45589762,,,,,,
8618,9.313828606,,,,,,
8619,11.03103208,,,,,,
8620,8.259799311,,,,,,
8621,9.381221312,,,,,,
8622,9.297542937,,,,,,
8623,5.89785963,,,,,,
8624,9.115471441,,,,,,
8625,9.766455253,,,,,,
8626,8.128239091,,,,,,
8627,9.721896778,,,,,,
8628,9.912094095,,,,,,
8629,11.67297375,,,,,,
8630,9.29977164,,,,,,
8631,7.149580935,,,,,,
8632,12.29027668,,,,,,
8633,11.55968712,,,,,,
8634,10.96154425,,,,,,
8635,8.23852627,,,,,,
8636,11.04857819,,,,,,
8637,8.568453751,,,,,,
8638,6.709389836,,,,,,
8639,10.66892216,,,,,,
8640,6.752633252,,,,,,
8641,11.94234833,,,,,,
8642,11.59045714,,,,,,
8643,12.64324224,,,,,,
8644,9.914610994,,,,,,
8645,10.035006,,,,,,
8646,10.65077922,,,,,,
8647,11.2406883,,,,,,
8648,8.359265102,,,,,,
8649,7.630973957,,,,,,
8650,10.3579804,,,,,,
8651,9.922305736,,,,,,
8652,11.085955,,,,,,
8653,8.336312217,,,,,,
8654,10.78983051,,,,,,
8655,11.76443502,,,,,,
8656,8.727564778,,,,,,
8657,8.474680311,,,,,,
8658,8.566210299,,,,,,
8659,8.038908134,,,,,,
8660,9.472890391,,,,,,
8661,6.850844442,,,,,,
8662,11.60435582,,,,,,
8663,12.85581182,,,,,,
8664,11.23095963,,,,,,
8665,6.248252816,,,,,,
8666,10.66078211,,,,,,
8667,8.012750472,,,,,,
8668,9.41035231,,,,,,
8669,6.556512263,,,,,,
8670,11.2966579,,,,,,
8671,7.806029538,,,,,,
8672,8.412337814,,,,,,
8673,9.04582793,,,,,,
8674,7.898128686,,,,,,
8675,8.772645906,,,,,,
8676,10.75963707,,,,,,
8677,11.68308891,,,,,,
8678,10.8629378,,,,,,
8679,11.10708187,,,,,,
8680,12.40571692,,,,,,
8681,9.124908571,,,,,,
8682,5.122308724,,,,,,
8683,10.0507515,,,,,,
8684,9.863722532,,,,,,
8685,9.998338513,,,,,,
8686,7.406506221,,,,,,
8687,10.31513198,,,,,,
8688,8.407950023,,,,,,
8689,9.937046851,,,,,,
8690,10.71760051,,,,,,
8691,9.013498193,,,,,,
8692,11.28818641,,,,,,
8693,9.599382184,,,,,,
8694,9.421705108,,,,,,
8695,10.96541948,,,,,,
8696,9.667292299,,,,,,
8697,10.1920776,,,,,,
8698,10.16911933,,,,,,
8699,10.34857685,,,,,,
8700,8.132341055,,,,,,
8701,14.8498396,,,,,,
8702,10.17503942,,,,,,
8703,7.154783422,,,,,,
8704,5.901110534,,,,,,
8705,10.91416403,,,,,,
8706,7.131482971,,,,,,
8707,9.06482556,,,,,,
8708,9.568769355,,,,,,
8709,9.076146346,,,,,,
8710,9.509218613,,,,,,
8711,8.520399464,,,,,,
8712,10.75833275,,,,,,
8713,7.45349945,,,,,,
8714,6.784589979,,,,,,
8715,12.27158262,,,,,,
8716,12.56637277,,,,,,
8717,8.120353863,,,,,,
8718,7.233990385,,,,,,
8719,12.13372373,,,,,,
8720,10.79371024,,,,,,
8721,9.532888438,,,,,,
8722,10.04084969,,,,,,
8723,6.284862583,,,,,,
8724,9.574123964,,,,,,
8725,8.733447627,,,,,,
8726,11.09368738,,,,,,
8727,10.68783279,,,,,,
8728,9.78071893,,,,,,
8729,8.953915368,,,,,,
8730,7.317711868,,,,,,
8731,12.01516265,,,,,,
8732,9.33906202,,,,,,
8733,8.939020298,,,,,,
8734,7.96979989,,,,,,
8735,9.892206442,,,,,,
8736,11.86746096,,,,,,
8737,5.460173637,,,,,,
8738,9.22919072,,,,,,
8739,8.421909819,,,,,,
8740,9.741502517,,,,,,
8741,8.563844412,,,,,,
8742,6.348874647,,,,,,
8743,8.855140098,,,,,,
8744,10.03665349,,,,,,
8745,11.92049471,,,,,,
8746,9.745735462,,,,,,
8747,8.342789498,,,,,,
8748,9.73481783,,,,,,
8749,7.020611439,,,,,,
8750,8.200118471,,,,,,
8751,13.14395871,,,,,,
8752,7.753700171,,,,,,
8753,6.176919182,,,,,,
8754,9.097081566,,,,,,
8755,11.72357633,,,,,,
8756,5.125837339,,,,,,
8757,11.74957514,,,,,,
8758,8.68959251,,,,,,
8759,9.163541473,,,,,,
8760,10.85859668,,,,,,
8761,7.70863584,,,,,,
8762,8.544549975,,,,,,
8763,10.04292417,,,,,,
8764,9.856900507,,,,,,
8765,6.038032858,,,,,,
8766,13.19752165,,,,,,
8767,11.02404975,,,,,,
8768,10.27436543,,,,,,
8769,7.525263241,,,,,,
8770,10.70546021,,,,,,
8771,11.18844408,,,,,,
8772,8.846058711,,,,,,
8773,10.87237743,,,,,,
8774,9.580428772,,,,,,
8775,10.0025215,,,,,,
8776,10.97725256,,,,,,
8777,11.14595394,,,,,,
8778,8.262874606,,,,,,
8779,10.26683029,,,,,,
8780,15.32224106,,,,,,
8781,8.52252942,,,,,,
8782,6.633198297,,,,,,
8783,15.82254358,,,,,,
8784,11.44691896,,,,,,
8785,6.617656061,,,,,,
8786,9.135987408,,,,,,
8787,11.31746128,,,,,,
8788,8.052481212,,,,,,
8789,8.437116164,,,,,,
8790,7.815051351,,,,,,
8791,6.087151955,,,,,,
8792,12.3851705,,,,,,
8793,10.91078251,,,,,,
8794,10.80781469,,,,,,
8795,9.241361998,,,,,,
8796,9.724429251,,,,,,
8797,13.2662736,,,,,,
8798,8.103549858,,,,,,
8799,7.927797402,,,,,,
8800,5.942846868,,,,,,
8801,9.395731634,,,,,,
8802,8.040768376,,,,,,
8803,10.6711196,,,,,,
8804,8.125240284,,,,,,
8805,10.95865887,,,,,,
8806,7.95957664,,,,,,
8807,11.90282026,,,,,,
8808,9.308891697,,,,,,
8809,8.649897851,,,,,,
8810,11.57808983,,,,,,
8811,10.35261668,,,,,,
8812,13.66638635,,,,,,
8813,10.11002343,,,,,,
8814,10.29203832,,,,,,
8815,8.95406222,,,,,,
8816,7.280112513,,,,,,
8817,9.50366332,,,,,,
8818,7.094236601,,,,,,
8819,8.550374472,,,,,,
8820,11.75000742,,,,,,
8821,9.179622358,,,,,,
8822,11.07017437,,,,,,
8823,10.86589929,,,,,,
8824,9.759601248,,,,,,
8825,10.48498022,,,,,,
8826,7.003425912,,,,,,
8827,11.06046922,,,,,,
8828,9.67305945,,,,,,
8829,8.187339515,,,,,,
8830,10.80439969,,,,,,
8831,12.81235597,,,,,,
8832,9.233325389,,,,,,
8833,8.036543997,,,,,,
8834,12.14950181,,,,,,
8835,10.06752717,,,,,,
8836,9.710789349,,,,,,
8837,9.958884062,,,,,,
8838,8.631527696,,,,,,
8839,10.48892361,,,,,,
8840,10.85899728,,,,,,
8841,10.27881668,,,,,,
8842,8.531725133,,,,,,
8843,8.540720032,,,,,,
8844,11.49929253,,,,,,
8845,7.690225302,,,,,,
8846,6.512313559,,,,,,
8847,8.978896497,,,,,,
8848,9.545721338,,,,,,
8849,12.77754107,,,,,,
8850,10.05364324,,,,,,
8851,11.65229925,,,,,,
8852,8.415078011,,,,,,
8853,9.059759055,,,,,,
8854,13.25564812,,,,,,
8855,8.188922954,,,,,,
8856,7.887040507,,,,,,
8857,6.340142716,,,,,,
8858,8.500934039,,,,,,
8859,8.403726049,,,,,,
8860,7.953993667,,,,,,
8861,7.112158099,,,,,,
8862,10.53600516,,,,,,
8863,10.45753587,,,,,,
8864,11.7428974,,,,,,
8865,10.88714123,,,,,,
8866,12.13241679,,,,,,
8867,4.688573959,,,,,,
8868,10.38735847,,,,,,
8869,10.92125099,,,,,,
8870,10.24254157,,,,,,
8871,6.511751238,,,,,,
8872,9.175164262,,,,,,
8873,7.896561668,,,,,,
8874,4.861429629,,,,,,
8875,9.677002128,,,,,,
8876,6.128713821,,,,,,
8877,12.56800762,,,,,,
8878,9.494035609,,,,,,
8879,8.951252758,,,,,,
8880,10.79625035,,,,,,
8881,7.980976598,,,,,,
8882,11.96651503,,,,,,
8883,10.02300984,,,,,,
